,0
ProbFL,9.76923076923077
Lat,41.62461538461538
Lon,-124.21307692307688
High_T,52.30769230769231
Low_T,41.23076923076923
Wind_dir,112.34728824914566
Wind_speed,5.3076923076923075
Nil_p,9.384615384615385
Lght_p,0.6153846153846154
Mod_p,0.0
High_p,0.0
Amount_p,0.07692307692307693
u_wind,-2.441862593191516
v_wind,1.0038359854739165
