,0
ProbFL,9.23076923076923
Lat,39.339999999999996
Lon,-121.24076923076922
High_T,45.38461538461539
Low_T,38.53846153846154
Wind_dir,32.716461416609604
Wind_speed,13.076923076923077
Nil_p,0.07692307692307693
Lght_p,2.1538461538461537
Mod_p,7.230769230769231
High_p,0.5384615384615384
Amount_p,23.23076923076923
u_wind,-2.659775364822622
v_wind,-4.140408807546535
