,0
ProbFL,8.0
Lat,39.83692307692308
Lon,-122.8330769230769
High_T,43.23076923076923
Low_T,38.84615384615385
Wind_dir,225.79041161375363
Wind_speed,9.076923076923077
Nil_p,0.0
Lght_p,0.0
Mod_p,3.230769230769231
High_p,6.769230769230769
Amount_p,52.0
u_wind,3.0460585620647347
v_wind,2.9631544954522187
