,0
ProbFL,7.769230769230769
Lat,40.82923076923077
Lon,-123.05615384615383
High_T,42.92307692307692
Low_T,38.69230769230769
Wind_dir,353.8227555452789
Wind_speed,5.0
Nil_p,0.0
Lght_p,0.0
Mod_p,0.9230769230769231
High_p,9.076923076923077
Amount_p,78.23076923076923
u_wind,0.18339702848089906
v_wind,-1.6944659940527402
