File,ProbFL,Lat,Lon,FloodLoc,High_T,Low_T,Wind,Precip_Amount,Precip_Cat
fcst.m24,0.8520710059171599,44.11833333333333,-123.6083333333333,0.0,1.0769230769230802,8.53846153846154,1.9502711484231239,0.0,0.21301775147929006
fcst.m48,89.5207100591716,41.74923076923077,-124.15692307692305,10.43440291063737,2.2307692307692335,4.2307692307692335,3.270145633733622,0.6923076923076923,4.639053254437871
fcst.t24,95.43786982248523,41.62461538461538,-124.21307692307688,9.061110743243347,1.6923076923076934,5.7692307692307665,0.3537749817501519,0.07692307692307693,0.3786982248520705
fcst.t48,0.053254437869822105,39.607692307692304,-123.06692307692308,5.473069036902118,1.0769230769230802,1.3076923076923066,1.241904366350906,22.153846153846153,51.183431952662716
fcst.w24,4.0,39.83692307692308,-122.8330769230769,6.059824639215313,0.2307692307692335,0.1538461538461533,1.9025018149077024,19.0,45.82248520710059
fcst.w48,4.976331360946745,40.82923076923077,-123.05615384615383,4.90986562824767,3.07692307692308,1.3076923076923066,2.2040994228752377,12.769230769230774,0.8520710059171599
fcst.r24,0.8520710059171602,40.56230769230769,-122.13153846153843,0.9957634722634996,1.9230769230769198,0.6923076923076934,0.4289169679096642,30.769230769230766,2.6153846153846154
fcst.r48,0.5917159763313622,39.339999999999996,-121.24076923076922,1.8835933546305297,0.6153846153846132,5.53846153846154,1.923610197228339,32.769230769230774,94.50295857988166
