,0
ProbFL,9.076923076923077
Lat,40.56230769230769
Lon,-122.13153846153843
High_T,44.07692307692308
Low_T,39.30769230769231
Wind_dir,353.36975830821666
Wind_speed,8.384615384615385
Nil_p,0.0
Lght_p,0.07692307692307693
Mod_p,1.5384615384615385
High_p,8.384615384615385
Amount_p,60.23076923076923
u_wind,0.4020506836710964
v_wind,-3.458831850799757
