,ProbFL,FloodLoc,High_T,Low_T,Wind,Precip_Amount,Precip_Cat
1,89.561793690972,41.07614990541288,5.440341682361894,12.565434337326169,5.401732805906419,6.685249937739468,8.356562422174335
2,65.09690563583129,2030.8509013522748,1.5209557391549366,10.646690174084556,3.1401392556695087,3.279556573230683,2.0313267445419396
3,40.15323151369033,2035.2697393537644,3.650293773971848,11.559263617577518,4.825848708998143,4.033477624548081,6.427896958756
4,78.78550728822572,2040.6681524815397,4.5628672174648095,9.125734434929619,5.627160480783598,4.975878938694828,5.70441072097394
5,68.74719940980313,2031.8712372964037,3.650293773971848,7.908969843605671,3.535543351408663,5.1266631489583085,6.567028927560243
6,62.05499415752141,1787.8745834917943,5.171249513126785,7.300587547943696,5.622261027914743,4.825094728431349,5.843542689778182
7,58.10050923571858,2042.4613728243587,3.0419114783098733,7.604778695774684,4.224769198664169,4.862790780997219,7.680084677994182
8,75.43940466208485,2050.5638492760927,6.996396400112708,8.213160991436657,4.858357682883013,4.975878938694828,7.4574735279073945
9,61.142420714028454,2035.1609765413623,2.737720330478886,11.559263617577518,3.4200386272421905,4.59891841303613,7.8470430405592735
10,77.26455154907079,2038.5402801409875,4.867058365295797,9.125734434929619,3.763865308180311,5.088967096392439,5.843542689778182
11,89.561793690972,41.07614990541288,5.440341682361894,12.565434337326169,5.401732805906419,6.685249937739468,8.356562422174335
12,55.66698005307068,2020.1850465328291,3.3461026261408606,8.213160991436657,4.647480336625821,4.1842618348115606,5.120056451996121
13,61.142420714028454,2044.8666908486716,3.9544849218028353,9.429925582760607,3.5892587461367214,4.975878938694828,8.375744522015394
14,57.79631808788759,2020.3850210448231,4.867058365295797,8.213160991436657,13.925299697499199,3.543428941191772,7.4018207403856975
15,59.31727382704253,2048.046247136029,3.0419114783098733,7.908969843605671,3.8456285831939585,4.5235263079043895,5.982674658582424
16,89.561793690972,41.07614990541288,5.440341682361894,12.565434337326169,5.401732805906419,6.685249937739468,8.356562422174335
17,60.83822956619747,1780.8471051479607,5.779631808788759,8.821543287098633,4.109152476486605,3.543428941191772,4.062653489083879
18,44.41190758332415,1791.445704969069,2.737720330478886,7.908969843605671,5.103651713883461,4.636614465601999,7.0679040152555155
