,ProbFL,FloodLoc,High_T,Low_T,Wind,Precip_Amount,Precip_Cat
1,89.561793690972,41.07614990541288,5.440341682361894,12.565434337326169,5.401732805906419,8.002567119861363,10.003208899826705
2,65.09690563583129,32.510061285693055,1.5209557391549366,10.646690174084556,3.1401392556695087,3.925787643705574,2.431596240523364
3,40.15323151369033,31.246739302051086,3.650293773971848,11.559263617577518,4.825848708998143,4.828267561798809,7.694503172067085
4,78.78550728822572,31.3592749378595,4.5628672174648095,9.125734434929619,5.627160480783598,5.956367459415353,6.828455195990269
5,68.74719940980313,23.620840368014985,3.650293773971848,7.908969843605671,3.535543351408663,6.1368634430340006,7.861050859774164
6,62.05499415752141,15.966619260771639,5.171249513126785,7.300587547943696,5.622261027914743,5.7758714757967065,6.9950028836973495
7,58.10050923571858,24.92060740394849,3.0419114783098733,7.604778695774684,4.224769198664169,5.820995471701368,9.193432361430801
8,75.43940466208485,53.135272837798674,6.996396400112708,8.213160991436657,4.858357682883013,5.956367459415353,8.926956061099474
9,61.142420714028454,24.136041576390138,2.737720330478886,11.559263617577518,3.4200386272421905,5.505127500368735,9.393289586679296
10,77.26455154907079,28.6586833733334,4.867058365295797,9.125734434929619,3.763865308180311,6.0917394471293385,6.9950028836973495
11,89.561793690972,41.07614990541288,5.440341682361894,12.565434337326169,5.401732805906419,8.002567119861363,10.003208899826705
12,55.66698005307068,35.884908889848795,3.3461026261408606,8.213160991436657,4.647480336625821,5.008763545417457,6.128954907620535
13,61.142420714028454,26.81996916658212,3.9544849218028353,9.429925582760607,3.5892587461367214,5.956367459415353,10.0261707999662
14,57.79631808788759,34.76066143527591,4.867058365295797,8.213160991436657,13.925299697499199,4.241655615038206,8.860336986016643
15,59.31727382704253,22.95112028317633,3.0419114783098733,7.908969843605671,3.8456285831939585,5.414879508559412,7.16155057140443
16,89.561793690972,41.07614990541288,5.440341682361894,12.565434337326169,5.401732805906419,8.002567119861363,10.003208899826705
17,60.83822956619747,27.448190731271932,5.779631808788759,8.821543287098633,4.109152476486605,4.241655615038206,4.863192481046728
18,44.41190758332415,23.29417633569336,2.737720330478886,7.908969843605671,5.103651713883461,5.550251496273398,8.46062253551965
