,0
ProbFL,9.76923076923077
Lat,39.607692307692304
Lon,-123.06692307692308
High_T,44.07692307692308
Low_T,40.30769230769231
Wind_dir,111.58982709413792
Wind_speed,6.615384615384615
Nil_p,0.0
Lght_p,0.07692307692307693
Mod_p,2.769230769230769
High_p,7.153846153846154
Amount_p,55.15384615384615
u_wind,-3.070010580643152
v_wind,1.2148726913772931
